frame,t_seconds,ear,state,closed_frames
2504,83.467,0.3186,awake,0
2505,83.500,0.3230,awake,0
2506,83.533,0.3133,awake,0
2507,83.567,0.3203,awake,0
2508,83.600,0.3197,awake,0
2509,83.633,0.3170,awake,0
2510,83.667,0.3148,awake,0
2511,83.700,0.3175,awake,0
2512,83.733,0.3211,awake,0
2513,83.767,0.3159,awake,0
2514,83.800,0.3205,awake,0
2515,83.833,0.3158,awake,0
2516,83.867,0.3235,awake,0
2517,83.900,0.3165,awake,0
2518,83.933,0.3154,awake,0
2519,83.967,0.3094,awake,0
2520,84.000,0.1598,awake,1
2521,84.033,0.1668,awake,2
2522,84.067,0.1640,awake,3
2523,84.100,0.3158,awake,0
2524,84.133,0.3116,awake,0
2525,84.167,0.3134,awake,0
2526,84.200,0.3111,awake,0
2527,84.233,0.3145,awake,0
2528,84.267,0.3121,awake,0
2529,84.300,0.3200,awake,0
2530,84.333,0.3095,awake,0
2531,84.367,0.3163,awake,0
2532,84.400,0.3072,awake,0
2533,84.433,0.3092,awake,0
2534,84.467,0.3073,awake,0
2535,84.500,0.3153,awake,0
2536,84.533,0.3116,awake,0
2537,84.567,0.3100,awake,0
2538,84.600,0.3100,awake,0
2539,84.633,0.3043,awake,0
2540,84.667,0.3138,awake,0
2541,84.700,0.3134,awake,0
2542,84.733,0.3072,awake,0
2543,84.767,0.3070,awake,0
2544,84.800,0.3091,awake,0
2545,84.833,0.3053,awake,0
2546,84.867,0.3048,awake,0
2547,84.900,0.3032,awake,0
2548,84.933,0.3033,awake,0
2549,84.967,0.3023,awake,0
2550,85.000,0.3067,awake,0
2551,85.033,0.3020,awake,0
2552,85.067,0.3011,awake,0
2553,85.100,0.2999,awake,0
2554,85.133,0.2959,awake,0
2555,85.167,0.3077,awake,0
2556,85.200,0.3030,awake,0
2557,85.233,0.3040,awake,0
2558,85.267,0.2980,awake,0
2559,85.300,0.3054,awake,0
2560,85.333,0.2997,awake,0
2561,85.367,0.3045,awake,0
2562,85.400,0.2982,awake,0
2563,85.433,0.2976,awake,0
2564,85.467,0.2952,awake,0
2565,85.500,0.2971,awake,0
2566,85.533,0.2973,awake,0
2567,85.567,0.3019,awake,0
2568,85.600,0.3016,awake,0
2569,85.633,0.2954,awake,0
2570,85.667,0.2994,awake,0
2571,85.700,0.2832,awake,0
2572,85.733,0.2918,awake,0
2573,85.767,0.2942,awake,0
2574,85.800,0.2963,awake,0
2575,85.833,0.2940,awake,0
2576,85.867,0.2917,awake,0
2577,85.900,0.2896,awake,0
2578,85.933,0.2879,awake,0
2579,85.967,0.2983,awake,0
2580,86.000,0.2947,awake,0
2581,86.033,0.2951,awake,0
2582,86.067,0.2895,awake,0
2583,86.100,0.2869,awake,0
2584,86.133,0.2909,awake,0
2585,86.167,0.2882,awake,0
2586,86.200,0.2874,awake,0
2587,86.233,0.2874,awake,0
2588,86.267,0.2846,awake,0
2589,86.300,0.2833,awake,0
2590,86.333,0.2855,awake,0
2591,86.367,0.2806,awake,0
2592,86.400,0.2882,awake,0
2593,86.433,0.2888,awake,0
2594,86.467,0.2821,awake,0
2595,86.500,0.2775,awake,0
2596,86.533,0.2861,awake,0
2597,86.567,0.2852,awake,0
2598,86.600,0.2841,awake,0
2599,86.633,0.2784,awake,0
2600,86.667,0.2758,awake,0
2601,86.700,0.2900,awake,0
2602,86.733,0.2821,awake,0
2603,86.767,0.2847,awake,0
2604,86.800,0.2822,awake,0
2605,86.833,0.2839,awake,0
2606,86.867,0.2769,awake,0
2607,86.900,0.2800,awake,0
2608,86.933,0.2762,awake,0
2609,86.967,0.2771,awake,0
2610,87.000,0.1285,awake,1
2611,87.033,0.1239,awake,2
2612,87.067,0.1291,awake,3
2613,87.100,0.2780,awake,0
2614,87.133,0.2760,awake,0
2615,87.167,0.2801,awake,0
2616,87.200,0.2804,awake,0
2617,87.233,0.2770,awake,0
2618,87.267,0.2884,awake,0
2619,87.300,0.2831,awake,0
2620,87.333,0.2846,awake,0
2621,87.367,0.2788,awake,0
2622,87.400,0.2836,awake,0
2623,87.433,0.2831,awake,0
2624,87.467,0.2759,awake,0
2625,87.500,0.2773,awake,0
2626,87.533,0.2917,awake,0
2627,87.567,0.2784,awake,0
2628,87.600,0.2820,awake,0
2629,87.633,0.2792,awake,0
2630,87.667,0.2834,awake,0
2631,87.700,0.2762,awake,0
2632,87.733,0.2762,awake,0
2633,87.767,0.2848,awake,0
2634,87.800,0.2812,awake,0
2635,87.833,0.2706,awake,0
2636,87.867,0.2807,awake,0
2637,87.900,0.2800,awake,0
2638,87.933,0.2837,awake,0
2639,87.967,0.2823,awake,0
2640,88.000,0.2825,awake,0
2641,88.033,0.2816,awake,0
2642,88.067,0.2826,awake,0
2643,88.100,0.2770,awake,0
2644,88.133,0.2786,awake,0
2645,88.167,0.2786,awake,0
2646,88.200,0.2769,awake,0
2647,88.233,0.2856,awake,0
2648,88.267,0.2870,awake,0
2649,88.300,0.2854,awake,0
2650,88.333,0.2808,awake,0
2651,88.367,0.2813,awake,0
2652,88.400,0.2820,awake,0
2653,88.433,0.2884,awake,0
2654,88.467,0.2864,awake,0
2655,88.500,0.2915,awake,0
2656,88.533,0.2810,awake,0
2657,88.567,0.2843,awake,0
2658,88.600,0.2804,awake,0
2659,88.633,0.2801,awake,0
2660,88.667,0.2855,awake,0
2661,88.700,0.2851,awake,0
2662,88.733,0.2848,awake,0
2663,88.767,0.2811,awake,0
2664,88.800,0.2883,awake,0
2665,88.833,0.2868,awake,0
2666,88.867,0.2920,awake,0
2667,88.900,0.2909,awake,0
2668,88.933,0.2838,awake,0
2669,88.967,0.2910,awake,0
2670,89.000,0.2875,awake,0
2671,89.033,0.2964,awake,0
2672,89.067,0.2906,awake,0
2673,89.100,0.2891,awake,0
2674,89.133,0.2899,awake,0
2675,89.167,0.2859,awake,0
2676,89.200,0.2975,awake,0
2677,89.233,0.3013,awake,0
2678,89.267,0.2863,awake,0
2679,89.300,0.2927,awake,0
2680,89.333,0.2937,awake,0
2681,89.367,0.2922,awake,0
2682,89.400,0.2999,awake,0
2683,89.433,0.3005,awake,0
2684,89.467,0.2949,awake,0
2685,89.500,0.3047,awake,0
2686,89.533,0.2970,awake,0
2687,89.567,0.2963,awake,0
2688,89.600,0.2989,awake,0
2689,89.633,0.2952,awake,0
2690,89.667,0.3045,awake,0
2691,89.700,0.3016,awake,0
2692,89.733,0.2982,awake,0
2693,89.767,0.2994,awake,0
2694,89.800,0.2969,awake,0
2695,89.833,0.3021,awake,0
2696,89.867,0.2963,awake,0
2697,89.900,0.3020,awake,0
2698,89.933,0.3004,awake,0
2699,89.967,0.3052,awake,0
2700,90.000,0.1575,awake,1
2701,90.033,0.1570,awake,2
2702,90.067,0.1538,awake,3
2703,90.100,0.3019,awake,0
2704,90.133,0.3040,awake,0
2705,90.167,0.3056,awake,0
2706,90.200,0.3080,awake,0
2707,90.233,0.3042,awake,0
2708,90.267,0.3031,awake,0
2709,90.300,0.3081,awake,0
2710,90.333,0.3133,awake,0
2711,90.367,0.3157,awake,0
2712,90.400,0.3118,awake,0
2713,90.433,0.3051,awake,0
2714,90.467,0.3151,awake,0
2715,90.500,0.3065,awake,0
2716,90.533,0.3072,awake,0
2717,90.567,0.3124,awake,0
2718,90.600,0.3056,awake,0
2719,90.633,0.3147,awake,0
2720,90.667,0.3116,awake,0
2721,90.700,0.3138,awake,0
2722,90.733,0.3093,awake,0
2723,90.767,0.3163,awake,0
2724,90.800,0.3154,awake,0
2725,90.833,0.3122,awake,0
2726,90.867,0.3178,awake,0
2727,90.900,0.3037,awake,0
2728,90.933,0.3161,awake,0
2729,90.967,0.3145,awake,0
2730,91.000,0.3121,awake,0
2731,91.033,0.3163,awake,0
2732,91.067,0.3178,awake,0
2733,91.100,0.3132,awake,0
2734,91.133,0.3159,awake,0
2735,91.167,0.3165,awake,0
2736,91.200,0.3185,awake,0
2737,91.233,0.3221,awake,0
2738,91.267,0.3155,awake,0
2739,91.300,0.3229,awake,0
2740,91.333,0.3126,awake,0
2741,91.367,0.3192,awake,0
2742,91.400,0.3114,awake,0
2743,91.433,0.3187,awake,0
2744,91.467,0.3215,awake,0
2745,91.500,0.3269,awake,0
2746,91.533,0.3191,awake,0
2747,91.567,0.3161,awake,0
2748,91.600,0.3233,awake,0
2749,91.633,0.3195,awake,0
2750,91.667,0.3198,awake,0
2751,91.700,0.3232,awake,0
2752,91.733,0.3240,awake,0
2753,91.767,0.3128,awake,0
2754,91.800,0.3200,awake,0
2755,91.833,0.3198,awake,0
2756,91.867,0.3156,awake,0
2757,91.900,0.3135,awake,0
2758,91.933,0.3197,awake,0
2759,91.967,0.3181,awake,0
2760,92.000,0.3171,awake,0
2761,92.033,0.3194,awake,0
2762,92.067,0.3186,awake,0
2763,92.100,0.3200,awake,0
2764,92.133,0.3262,awake,0
2765,92.167,0.3197,awake,0
2766,92.200,0.3273,awake,0
2767,92.233,0.3247,awake,0
2768,92.267,0.3235,awake,0
2769,92.300,0.3167,awake,0
2770,92.333,0.3183,awake,0
2771,92.367,0.3157,awake,0
2772,92.400,0.3209,awake,0
2773,92.433,0.3188,awake,0
2774,92.467,0.3207,awake,0
2775,92.500,0.3200,awake,0
2776,92.533,0.3193,awake,0
2777,92.567,0.3170,awake,0
2778,92.600,0.3144,awake,0
2779,92.633,0.3163,awake,0
2780,92.667,0.3208,awake,0
2781,92.700,0.3170,awake,0
2782,92.733,0.3172,awake,0
2783,92.767,0.3207,awake,0
2784,92.800,0.3189,awake,0
2785,92.833,0.3108,awake,0
2786,92.867,0.3161,awake,0
2787,92.900,0.3127,awake,0
2788,92.933,0.3157,awake,0
2789,92.967,0.3172,awake,0
2790,93.000,0.1674,awake,1
2791,93.033,0.1717,awake,2
2792,93.067,0.1627,awake,3
2793,93.100,0.3132,awake,0
2794,93.133,0.3164,awake,0
2795,93.167,0.3176,awake,0
2796,93.200,0.3093,awake,0
2797,93.233,0.3158,awake,0
2798,93.267,0.3153,awake,0
2799,93.300,0.3117,awake,0
2800,93.333,0.3108,awake,0
2801,93.367,0.3145,awake,0
2802,93.400,0.3129,awake,0
2803,93.433,0.3124,awake,0
2804,93.467,0.3075,awake,0
2805,93.500,0.3031,awake,0
2806,93.533,0.3092,awake,0
2807,93.567,0.3081,awake,0
2808,93.600,0.3106,awake,0
2809,93.633,0.3053,awake,0
2810,93.667,0.3105,awake,0
2811,93.700,0.3091,awake,0
2812,93.733,0.3041,awake,0
2813,93.767,0.3104,awake,0
2814,93.800,0.3048,awake,0
2815,93.833,0.3029,awake,0
2816,93.867,0.3063,awake,0
2817,93.900,0.3048,awake,0
2818,93.933,0.3007,awake,0
2819,93.967,0.3064,awake,0
2820,94.000,0.1834,awake,1
2821,94.033,0.1800,awake,2
2822,94.067,0.1755,awake,3
2823,94.100,0.1838,awake,4
2824,94.133,0.1820,awake,5
2825,94.167,0.1816,awake,6
2826,94.200,0.1862,awake,7
2827,94.233,0.1702,awake,8
2828,94.267,0.1848,awake,9
2829,94.300,0.1847,awake,10
2830,94.333,0.1749,awake,11
2831,94.367,0.1824,awake,12
2832,94.400,0.1746,awake,13
2833,94.433,0.1732,awake,14
2834,94.467,0.1765,awake,15
2835,94.500,0.1838,awake,16
2836,94.533,0.1775,awake,17
2837,94.567,0.1758,awake,18
2838,94.600,0.1787,awake,19
2839,94.633,0.1722,drowsy,20
2840,94.667,0.1802,drowsy,21
2841,94.700,0.1801,drowsy,22
2842,94.733,0.1750,drowsy,23
2843,94.767,0.1697,drowsy,24
2844,94.800,0.1767,drowsy,25
2845,94.833,0.1732,drowsy,26
2846,94.867,0.1742,drowsy,27
2847,94.900,0.1757,drowsy,28
2848,94.933,0.1725,drowsy,29
2849,94.967,0.1667,drowsy,30
2850,95.000,0.1759,drowsy,31
2851,95.033,0.1707,drowsy,32
2852,95.067,0.1704,drowsy,33
2853,95.100,0.1712,drowsy,34
2854,95.133,0.1696,drowsy,35
2855,95.167,0.1710,drowsy,36
2856,95.200,0.1684,drowsy,37
2857,95.233,0.1666,drowsy,38
2858,95.267,0.1647,drowsy,39
2859,95.300,0.1645,drowsy,40
2860,95.333,0.1651,drowsy,41
2861,95.367,0.1698,drowsy,42
2862,95.400,0.1642,drowsy,43
2863,95.433,0.1648,drowsy,44
2864,95.467,0.1645,drowsy,45
2865,95.500,0.1668,drowsy,46
2866,95.533,0.1669,drowsy,47
2867,95.567,0.1719,drowsy,48
2868,95.600,0.1582,drowsy,49
2869,95.633,0.1626,drowsy,50
2870,95.667,0.1655,drowsy,51
2871,95.700,0.1563,drowsy,52
2872,95.733,0.1697,drowsy,53
2873,95.767,0.1621,drowsy,54
2874,95.800,0.1591,drowsy,55
2875,95.833,0.1660,drowsy,56
2876,95.867,0.1531,drowsy,57
2877,95.900,0.1625,drowsy,58
2878,95.933,0.1575,drowsy,59
2879,95.967,0.1613,drowsy,60
2880,96.000,0.0500,drowsy,61
2881,96.033,0.0500,drowsy,62
2882,96.067,0.0500,drowsy,63
2883,96.100,0.1691,drowsy,64
2884,96.133,0.1609,drowsy,65
2885,96.167,0.1591,drowsy,66
2886,96.200,0.1653,drowsy,67
2887,96.233,0.1601,drowsy,68
2888,96.267,0.1619,drowsy,69
2889,96.300,0.1444,drowsy,70
2890,96.333,0.1619,drowsy,71
2891,96.367,0.1598,drowsy,72
2892,96.400,0.1583,drowsy,73
2893,96.433,0.1574,drowsy,74
2894,96.467,0.1636,drowsy,75
2895,96.500,0.1518,drowsy,76
2896,96.533,0.1726,drowsy,77
2897,96.567,0.1646,drowsy,78
2898,96.600,0.1615,drowsy,79
2899,96.633,0.1677,drowsy,80
2900,96.667,0.1612,drowsy,81
2901,96.700,0.1566,drowsy,82
2902,96.733,0.1644,drowsy,83
2903,96.767,0.1538,drowsy,84
2904,96.800,0.1629,drowsy,85
2905,96.833,0.1654,drowsy,86
2906,96.867,0.1628,drowsy,87
2907,96.900,0.1550,drowsy,88
2908,96.933,0.1618,drowsy,89
2909,96.967,0.1606,drowsy,90
2910,97.000,0.1583,drowsy,91
2911,97.033,0.1522,drowsy,92
2912,97.067,0.1569,drowsy,93
2913,97.100,0.1598,drowsy,94
2914,97.133,0.1665,drowsy,95
2915,97.167,0.1732,drowsy,96
2916,97.200,0.1658,drowsy,97
2917,97.233,0.1595,drowsy,98
2918,97.267,0.1612,drowsy,99
2919,97.300,0.1674,drowsy,100
2920,97.333,0.1658,drowsy,101
2921,97.367,0.1652,drowsy,102
2922,97.400,0.1649,drowsy,103
2923,97.433,0.1690,drowsy,104
2924,97.467,0.1734,drowsy,105
2925,97.500,0.1648,drowsy,106
2926,97.533,0.1657,drowsy,107
2927,97.567,0.1674,drowsy,108
2928,97.600,0.1639,drowsy,109
2929,97.633,0.1573,drowsy,110
2930,97.667,0.1684,drowsy,111
2931,97.700,0.1638,drowsy,112
2932,97.733,0.1724,drowsy,113
2933,97.767,0.1682,drowsy,114
2934,97.800,0.1738,drowsy,115
2935,97.833,0.1648,drowsy,116
2936,97.867,0.1731,drowsy,117
2937,97.900,0.1624,drowsy,118
2938,97.933,0.1731,drowsy,119
2939,97.967,0.1688,drowsy,120
2940,98.000,0.1739,drowsy,121
2941,98.033,0.1691,drowsy,122
2942,98.067,0.1737,drowsy,123
2943,98.100,0.1734,drowsy,124
2944,98.133,0.1733,drowsy,125
2945,98.167,0.1740,drowsy,126
2946,98.200,0.1794,drowsy,127
2947,98.233,0.1709,drowsy,128
2948,98.267,0.1792,drowsy,129
2949,98.300,0.1726,drowsy,130
2950,98.333,0.1793,drowsy,131
2951,98.367,0.1842,drowsy,132
2952,98.400,0.1721,drowsy,133
2953,98.433,0.1672,drowsy,134
2954,98.467,0.1769,drowsy,135
2955,98.500,0.1739,drowsy,136
2956,98.533,0.1751,drowsy,137
2957,98.567,0.1763,drowsy,138
2958,98.600,0.1760,drowsy,139
2959,98.633,0.1843,drowsy,140
2960,98.667,0.1835,drowsy,141
2961,98.700,0.1841,drowsy,142
2962,98.733,0.1892,drowsy,143
2963,98.767,0.1773,drowsy,144
2964,98.800,0.1709,drowsy,145
2965,98.833,0.1895,drowsy,146
2966,98.867,0.1828,drowsy,147
2967,98.900,0.1821,drowsy,148
2968,98.933,0.1755,drowsy,149
2969,98.967,0.1778,drowsy,150
2970,99.000,0.0500,drowsy,151
2971,99.033,0.0500,drowsy,152
2972,99.067,0.0500,drowsy,153
2973,99.100,0.1813,drowsy,154
2974,99.133,0.1897,drowsy,155
2975,99.167,0.1911,drowsy,156
2976,99.200,0.1872,drowsy,157
2977,99.233,0.1982,drowsy,158
2978,99.267,0.1914,drowsy,159
2979,99.300,0.1949,drowsy,160
2980,99.333,0.1935,drowsy,161
2981,99.367,0.1919,drowsy,162
2982,99.400,0.1836,drowsy,163
2983,99.433,0.1830,drowsy,164
2984,99.467,0.1868,drowsy,165
2985,99.500,0.1912,drowsy,166
2986,99.533,0.1906,drowsy,167
2987,99.567,0.1925,drowsy,168
2988,99.600,0.1913,drowsy,169
2989,99.633,0.1937,drowsy,170
2990,99.667,0.1961,drowsy,171
2991,99.700,0.1925,drowsy,172
2992,99.733,0.1917,drowsy,173
2993,99.767,0.1827,drowsy,174
2994,99.800,0.1970,drowsy,175
2995,99.833,0.1908,drowsy,176
2996,99.867,0.1906,drowsy,177
2997,99.900,0.1980,drowsy,178
2998,99.933,0.1985,drowsy,179
2999,99.967,0.1979,drowsy,180
3000,100.000,0.1993,drowsy,181
3001,100.033,0.1914,drowsy,182
3002,100.067,0.1951,drowsy,183
3003,100.100,0.1941,drowsy,184
3004,100.133,0.2035,drowsy,185
3005,100.167,0.2003,drowsy,186
3006,100.200,0.1961,drowsy,187
3007,100.233,0.2007,drowsy,188
3008,100.267,0.1991,drowsy,189
3009,100.300,0.1973,drowsy,190
3010,100.333,0.1999,drowsy,191
3011,100.367,0.2016,drowsy,192
3012,100.400,0.1978,drowsy,193
3013,100.433,0.1936,drowsy,194
3014,100.467,0.2001,drowsy,195
3015,100.500,0.1978,drowsy,196
3016,100.533,0.1944,drowsy,197
3017,100.567,0.1961,drowsy,198
3018,100.600,0.1983,drowsy,199
3019,100.633,0.1995,drowsy,200
3020,100.667,0.2018,drowsy,201
3021,100.700,0.1988,drowsy,202
3022,100.733,0.2015,drowsy,203
3023,100.767,0.1983,drowsy,204
3024,100.800,0.2020,drowsy,205
3025,100.833,0.2015,drowsy,206
3026,100.867,0.2022,drowsy,207
3027,100.900,0.2057,drowsy,208
3028,100.933,0.1989,drowsy,209
3029,100.967,0.1936,drowsy,210
3030,101.000,0.1997,drowsy,211
3031,101.033,0.2032,drowsy,212
3032,101.067,0.2001,drowsy,213
3033,101.100,0.2012,drowsy,214
3034,101.133,0.1930,drowsy,215
3035,101.167,0.1965,drowsy,216
3036,101.200,0.2019,drowsy,217
3037,101.233,0.2028,drowsy,218
3038,101.267,0.1966,drowsy,219
3039,101.300,0.2010,drowsy,220
3040,101.333,0.1965,drowsy,221
3041,101.367,0.1947,drowsy,222
3042,101.400,0.1994,drowsy,223
3043,101.433,0.1999,drowsy,224
3044,101.467,0.2004,drowsy,225
3045,101.500,0.2016,drowsy,226
3046,101.533,0.2052,drowsy,227
3047,101.567,0.2021,drowsy,228
3048,101.600,0.1967,drowsy,229
3049,101.633,0.2017,drowsy,230
3050,101.667,0.1919,drowsy,231
3051,101.700,0.1979,drowsy,232
3052,101.733,0.2015,drowsy,233
3053,101.767,0.1998,drowsy,234
3054,101.800,0.2001,drowsy,235
3055,101.833,0.2042,drowsy,236
3056,101.867,0.1933,drowsy,237
3057,101.900,0.1992,drowsy,238
3058,101.933,0.1953,drowsy,239
3059,101.967,0.1999,drowsy,240
3060,102.000,0.0500,drowsy,241
3061,102.033,0.1679,drowsy,242
3062,102.067,0.1707,drowsy,243
3063,102.100,0.3167,awake,0
3064,102.133,0.3130,awake,0
3065,102.167,0.3120,awake,0
3066,102.200,0.3104,awake,0
3067,102.233,0.3169,awake,0
3068,102.267,0.3177,awake,0
3069,102.300,0.3111,awake,0
3070,102.333,0.3044,awake,0
3071,102.367,0.3088,awake,0
3072,102.400,0.3126,awake,0
3073,102.433,0.3067,awake,0
3074,102.467,0.3023,awake,0
3075,102.500,0.3079,awake,0
3076,102.533,0.3011,awake,0
3077,102.567,0.3102,awake,0
3078,102.600,0.3069,awake,0
3079,102.633,0.3083,awake,0
3080,102.667,0.3128,awake,0
3081,102.700,0.3035,awake,0
3082,102.733,0.2981,awake,0
3083,102.767,0.3062,awake,0
3084,102.800,0.3077,awake,0
3085,102.833,0.2997,awake,0
3086,102.867,0.3035,awake,0
3087,102.900,0.3031,awake,0
3088,102.933,0.3041,awake,0
3089,102.967,0.3011,awake,0
3090,103.000,0.3138,awake,0
3091,103.033,0.3016,awake,0
3092,103.067,0.3029,awake,0
3093,103.100,0.2998,awake,0
3094,103.133,0.2907,awake,0
3095,103.167,0.3063,awake,0
3096,103.200,0.2877,awake,0
3097,103.233,0.3053,awake,0
3098,103.267,0.2941,awake,0
3099,103.300,0.2935,awake,0
3100,103.333,0.2980,awake,0
3101,103.367,0.3068,awake,0
3102,103.400,0.2988,awake,0
3103,103.433,0.2963,awake,0
3104,103.467,0.2935,awake,0
3105,103.500,0.2988,awake,0
3106,103.533,0.2942,awake,0
3107,103.567,0.2981,awake,0
3108,103.600,0.2869,awake,0
3109,103.633,0.2965,awake,0
3110,103.667,0.2952,awake,0
3111,103.700,0.2880,awake,0
3112,103.733,0.2889,awake,0
3113,103.767,0.2920,awake,0
3114,103.800,0.2902,awake,0
3115,103.833,0.2929,awake,0
3116,103.867,0.2856,awake,0
3117,103.900,0.2873,awake,0
3118,103.933,0.2989,awake,0
3119,103.967,0.2867,awake,0
3120,104.000,0.2880,awake,0
3121,104.033,0.2886,awake,0
3122,104.067,0.2878,awake,0
3123,104.100,0.2933,awake,0
3124,104.133,0.2858,awake,0
3125,104.167,0.2912,awake,0
3126,104.200,0.2840,awake,0
3127,104.233,0.2901,awake,0
3128,104.267,0.2858,awake,0
3129,104.300,0.2856,awake,0
3130,104.333,0.2856,awake,0
3131,104.367,0.2879,awake,0
3132,104.400,0.2806,awake,0
3133,104.433,0.2811,awake,0
3134,104.467,0.2929,awake,0
3135,104.500,0.2864,awake,0
3136,104.533,0.2827,awake,0
3137,104.567,0.2864,awake,0
3138,104.600,0.2833,awake,0
3139,104.633,0.2743,awake,0
3140,104.667,0.2837,awake,0
3141,104.700,0.2823,awake,0
3142,104.733,0.2840,awake,0
3143,104.767,0.2793,awake,0
3144,104.800,0.2813,awake,0
3145,104.833,0.2865,awake,0
3146,104.867,0.2811,awake,0
3147,104.900,0.2798,awake,0
3148,104.933,0.2828,awake,0
3149,104.967,0.2796,awake,0
3150,105.000,0.1353,awake,1
3151,105.033,0.1302,awake,2
3152,105.067,0.1322,awake,3
3153,105.100,0.2778,awake,0
3154,105.133,0.2756,awake,0
3155,105.167,0.2833,awake,0
3156,105.200,0.2814,awake,0
3157,105.233,0.2828,awake,0
3158,105.267,0.2831,awake,0
3159,105.300,0.2743,awake,0
3160,105.333,0.2806,awake,0
3161,105.367,0.2720,awake,0
3162,105.400,0.2821,awake,0
3163,105.433,0.2757,awake,0
3164,105.467,0.2819,awake,0
3165,105.500,0.2829,awake,0
3166,105.533,0.2779,awake,0
3167,105.567,0.2800,awake,0
3168,105.600,0.2850,awake,0
3169,105.633,0.2735,awake,0
3170,105.667,0.2828,awake,0
3171,105.700,0.2807,awake,0
3172,105.733,0.2841,awake,0
3173,105.767,0.2738,awake,0
3174,105.800,0.2806,awake,0
3175,105.833,0.2851,awake,0
3176,105.867,0.2862,awake,0
3177,105.900,0.2778,awake,0
3178,105.933,0.2799,awake,0
3179,105.967,0.2886,awake,0
3180,106.000,0.2757,awake,0
3181,106.033,0.2814,awake,0
3182,106.067,0.2824,awake,0
3183,106.100,0.2826,awake,0
3184,106.133,0.2784,awake,0
3185,106.167,0.2862,awake,0
3186,106.200,0.2861,awake,0
3187,106.233,0.2901,awake,0
3188,106.267,0.2799,awake,0
3189,106.300,0.2814,awake,0
3190,106.333,0.2879,awake,0
3191,106.367,0.2911,awake,0
3192,106.400,0.2841,awake,0
3193,106.433,0.2783,awake,0
3194,106.467,0.2838,awake,0
3195,106.500,0.2889,awake,0
3196,106.533,0.2880,awake,0
3197,106.567,0.2901,awake,0
3198,106.600,0.2937,awake,0
3199,106.633,0.2846,awake,0
3200,106.667,0.2830,awake,0
3201,106.700,0.2822,awake,0
3202,106.733,0.2869,awake,0
3203,106.767,0.2918,awake,0
3204,106.800,0.2950,awake,0
3205,106.833,0.2893,awake,0
3206,106.867,0.2889,awake,0
3207,106.900,0.2887,awake,0
3208,106.933,0.2945,awake,0
3209,106.967,0.2870,awake,0
3210,107.000,0.2900,awake,0
3211,107.033,0.2905,awake,0
3212,107.067,0.2912,awake,0
3213,107.100,0.2989,awake,0
3214,107.133,0.2886,awake,0
3215,107.167,0.3024,awake,0
3216,107.200,0.2904,awake,0
3217,107.233,0.2901,awake,0
3218,107.267,0.2912,awake,0
3219,107.300,0.2969,awake,0
3220,107.333,0.2947,awake,0
3221,107.367,0.2997,awake,0
3222,107.400,0.2924,awake,0
3223,107.433,0.2894,awake,0
3224,107.467,0.2951,awake,0
3225,107.500,0.2982,awake,0
3226,107.533,0.2916,awake,0
3227,107.567,0.2975,awake,0
3228,107.600,0.3006,awake,0
3229,107.633,0.2957,awake,0
3230,107.667,0.2961,awake,0
3231,107.700,0.2955,awake,0
3232,107.733,0.2997,awake,0
3233,107.767,0.3026,awake,0
3234,107.800,0.3122,awake,0
3235,107.833,0.3064,awake,0
3236,107.867,0.2971,awake,0
3237,107.900,0.2965,awake,0
3238,107.933,0.3026,awake,0
3239,107.967,0.3098,awake,0
3240,108.000,0.1566,awake,1
3241,108.033,0.1524,awake,2
3242,108.067,0.1589,awake,3
3243,108.100,0.3109,awake,0
3244,108.133,0.3117,awake,0
3245,108.167,0.3020,awake,0
3246,108.200,0.3085,awake,0
3247,108.233,0.3020,awake,0
3248,108.267,0.3044,awake,0
3249,108.300,0.3029,awake,0
3250,108.333,0.3074,awake,0
3251,108.367,0.3031,awake,0
3252,108.400,0.3124,awake,0
3253,108.433,0.3096,awake,0
3254,108.467,0.3066,awake,0
3255,108.500,0.3124,awake,0
3256,108.533,0.3170,awake,0
3257,108.567,0.3126,awake,0
3258,108.600,0.3093,awake,0
3259,108.633,0.3109,awake,0
3260,108.667,0.3120,awake,0
3261,108.700,0.3100,awake,0
3262,108.733,0.3063,awake,0
3263,108.767,0.3119,awake,0
3264,108.800,0.3188,awake,0
3265,108.833,0.3108,awake,0
3266,108.867,0.3067,awake,0
3267,108.900,0.3144,awake,0
3268,108.933,0.3195,awake,0
3269,108.967,0.3085,awake,0
3270,109.000,0.3164,awake,0
3271,109.033,0.3176,awake,0
3272,109.067,0.3184,awake,0
3273,109.100,0.3187,awake,0
3274,109.133,0.3192,awake,0
3275,109.167,0.3107,awake,0
3276,109.200,0.3197,awake,0
3277,109.233,0.3230,awake,0
3278,109.267,0.3168,awake,0
3279,109.300,0.3194,awake,0
3280,109.333,0.3141,awake,0
3281,109.367,0.3235,awake,0
3282,109.400,0.3160,awake,0
3283,109.433,0.3253,awake,0
3284,109.467,0.3173,awake,0
3285,109.500,0.3217,awake,0
3286,109.533,0.3170,awake,0
3287,109.567,0.3268,awake,0
3288,109.600,0.3115,awake,0
3289,109.633,0.3210,awake,0
3290,109.667,0.3113,awake,0
3291,109.700,0.3149,awake,0
3292,109.733,0.3273,awake,0
3293,109.767,0.3235,awake,0
3294,109.800,0.3118,awake,0
3295,109.833,0.3199,awake,0
3296,109.867,0.3175,awake,0
3297,109.900,0.3223,awake,0
3298,109.933,0.3274,awake,0
3299,109.967,0.3226,awake,0
